p_recall,timestamp,time_elapsed,user_id,item_id,history_seen,history_correct,exponential
0.25,1190538497,38,44,46,10,3,0.63963136
0.75,1190538517,20,44,46,11,3,0.511705088
0.75,1190535662,95,44,58,2,1,1.0
0.75,1190535842,180,44,58,3,2,1.8
0.75,1190536252,410,44,58,4,3,2.44
0.75,1190538504,2252,44,58,5,4,2.952
0.75,1190538568,2642,44,42,2,2,1.8
0.75,1190535712,85,44,28,2,1,1.0
0.75,1190535873,161,44,28,3,2,1.8
0.75,1190536239,366,44,28,4,3,2.44
0.75,1190538469,2230,44,28,5,4,2.952
0.75,1190535749,93,44,47,2,1,1.0
0.25,1190535947,198,44,47,3,2,1.8
0.75,1190535978,31,44,47,4,2,1.44
0.25,1190538456,2478,44,47,5,3,2.152
0.75,1190538473,17,44,47,6,3,1.7216
0.75,1190536048,28,44,31,2,1,0.8
0.75,1190538576,2550,44,53,2,2,1.8
0.25,1190538646,2569,44,41,2,2,1.8
0.25,1190538716,70,44,41,3,2,1.44
0.25,1190538623,2542,44,37,2,2,1.8
0.25,1190538693,70,44,37,3,2,1.44
0.25,1190538600,2508,44,52,2,2,1.8
0.25,1190538670,70,44,52,3,2,1.44
0.75,1190535836,91,44,43,2,1,1.0
0.75,1190536036,200,44,43,3,2,1.8
0.25,1190536775,739,44,43,4,3,2.44
0.25,1190536894,119,44,43,5,3,1.952
0.25,1190537001,107,44,43,6,3,1.5616
0.25,1190537125,124,44,43,7,3,1.24928
0.25,1190537232,107,44,43,8,3,0.999424
0.25,1190537341,109,44,43,9,3,0.7995392
0.25,1190537455,114,44,43,10,3,0.63963136
0.25,1190537562,107,44,43,11,3,0.511705088
0.25,1190537668,106,44,43,12,3,0.4093640704
0.25,1190537793,125,44,43,13,3,0.32749125632
0.25,1190537910,117,44,43,14,3,0.261993005056
0.25,1190538030,120,44,43,15,3,0.209594404045
0.75,1190538083,53,44,43,16,3,0.167675523236
0.25,1190545588,7505,44,43,17,4,1.13414041859
0.25,1190545658,70,44,43,18,4,0.907312334871
0.25,1190545728,70,44,43,19,4,0.725849867897
0.25,1190545798,70,44,43,20,4,0.580679894317
0.25,1190545868,70,44,43,21,4,0.464543915454
0.25,1190545937,69,44,43,22,4,0.371635132363
0.25,1190546007,70,44,43,23,4,0.297308105891
0.25,1190546077,70,44,43,24,4,0.237846484712
0.25,1190546147,70,44,43,25,4,0.19027718777
0.75,1190546209,62,44,43,26,4,0.152221750216
0.75,1190538547,2441,44,39,2,2,1.8
0.75,1190535896,92,44,33,2,1,1.0
0.25,1190536116,220,44,33,3,2,1.8
0.25,1190536165,49,44,33,4,2,1.44
0.75,1190536234,69,44,33,5,2,1.152
0.75,1190538449,2215,44,33,6,3,1.9216
0.75,1190535913,101,44,36,2,1,1.0
0.25,1190536113,200,44,36,3,2,1.8
0.25,1190536132,19,44,36,4,2,1.44
0.75,1190536207,75,44,36,5,2,1.152
0.25,1190538095,1888,44,36,6,3,1.9216
0.75,1190538444,349,44,36,7,3,1.53728
0.25,1190536405,92,44,40,2,1,0.8
0.75,1190538562,2157,44,40,3,1,0.64
0.25,1190538524,2178,44,38,2,1,0.8
0.75,1190538558,34,44,38,3,1,0.64
0.75,1190536193,148,44,55,2,1,1.0
0.25,1190536486,293,44,55,3,2,1.8
0.25,1190536565,79,44,55,4,2,1.44
0.25,1190536700,135,44,55,5,2,1.152
0.25,1190536818,118,44,55,6,2,0.9216
0.25,1190536937,119,44,55,7,2,0.73728
0.25,1190537041,104,44,55,8,2,0.589824
0.25,1190537153,112,44,55,9,2,0.4718592
0.25,1190537270,117,44,55,10,2,0.37748736
0.25,1190537380,110,44,55,11,2,0.301989888
0.25,1190537479,99,44,55,12,2,0.2415919104
0.25,1190537594,115,44,55,13,2,0.19327352832
0.25,1190537707,113,44,55,14,2,0.154618822656
0.25,1190537835,128,44,55,15,2,0.123695058125
0.25,1190537933,98,44,55,16,2,0.0989560464998
0.25,1190538054,121,44,55,17,2,0.0791648371999
0.75,1190538086,32,44,55,18,2,0.0633318697599
0.25,1190538739,653,44,55,19,3,1.05066549581
0.25,1190545565,6826,44,55,20,3,0.840532396646
0.25,1190545635,70,44,55,21,3,0.672425917317
0.25,1190545705,70,44,55,22,3,0.537940733854
0.25,1190545775,70,44,55,23,3,0.430352587083
0.25,1190545844,69,44,55,24,3,0.344282069666
0.25,1190545914,70,44,55,25,3,0.275425655733
0.25,1190545983,69,44,55,26,3,0.220340524586
0.25,1190546054,71,44,55,27,3,0.176272419669
0.25,1190546123,69,44,55,28,3,0.141017935735
0.25,1190546193,70,44,55,29,3,0.112814348588
0.25,1190536188,64,44,30,2,0,0.0
0.25,1190536222,34,44,30,3,0,0.0
0.75,1190536246,24,44,30,4,0,0.0
0.25,1190536430,184,44,30,5,1,1.0
0.25,1190536514,84,44,30,6,1,0.8
0.25,1190536634,120,44,30,7,1,0.64
0.25,1190536732,98,44,30,8,1,0.512
0.25,1190536853,121,44,30,9,1,0.4096
0.25,1190536964,111,44,30,10,1,0.32768
0.25,1190537076,112,44,30,11,1,0.262144
0.25,1190537192,116,44,30,12,1,0.2097152
0.25,1190537313,121,44,30,13,1,0.16777216
0.25,1190537424,111,44,30,14,1,0.134217728
0.25,1190537514,90,44,30,15,1,0.1073741824
0.25,1190537628,114,44,30,16,1,0.08589934592
0.25,1190537750,122,44,30,17,1,0.068719476736
0.25,1190537876,126,44,30,18,1,0.0549755813888
0.25,1190537968,92,44,30,19,1,0.043980465111
0.75,1190538076,108,44,30,20,1,0.0351843720888
0.75,1190538432,356,44,30,21,2,1.02814749767
0.25,1190545542,7110,44,30,22,3,1.82251799814
0.25,1190545612,70,44,30,23,3,1.45801439851
0.25,1190545682,70,44,30,24,3,1.16641151881
0.25,1190545752,70,44,30,25,3,0.933129215046
0.25,1190545821,69,44,30,26,3,0.746503372037
0.25,1190545891,70,44,30,27,3,0.597202697629
0.25,1190545960,69,44,30,28,3,0.477762158104
0.25,1190546030,70,44,30,29,3,0.382209726483
0.25,1190546100,70,44,30,30,3,0.305767781186
0.25,1190546170,70,44,30,31,3,0.244614224949
0.75,1190462241,90,45,172,2,1,1.0
0.75,1190462455,214,45,172,3,2,1.8
0.25,1190462759,304,45,172,4,3,2.44
0.75,1190462776,17,45,172,5,3,1.952
0.75,1190463197,421,45,172,6,4,2.5616
0.75,1190474600,11403,45,172,7,5,3.04928
0.25,1190475027,427,45,172,8,6,3.439424
0.75,1190475052,25,45,172,9,6,2.7515392
0.75,1190475520,468,45,172,10,7,3.20123136
0.75,1190462238,85,45,173,2,1,1.0
0.25,1190462447,209,45,173,3,2,1.8
0.75,1190462471,24,45,173,4,2,1.44
0.75,1190462761,290,45,173,5,3,2.152
0.25,1190463169,408,45,173,6,4,2.7216
0.75,1190463191,22,45,173,7,4,2.17728
0.75,1190474581,11390,45,173,8,5,2.741824
0.75,1190474995,414,45,173,9,6,3.1934592
0.75,1190475507,512,45,173,10,7,3.55476736
0.75,1190476152,645,45,173,11,8,3.843813888
0.75,1190462246,57,45,174,2,0,0.0
0.25,1190462411,165,45,174,3,1,1.0
0.75,1190462433,22,45,174,4,1,0.8
0.75,1190462632,199,45,174,5,2,1.64
0.75,1190462953,321,45,174,6,3,2.312
0.75,1190463362,409,45,174,7,4,2.8496
0.75,1190474675,11313,45,174,8,5,3.27968
0.75,1190475111,436,45,174,9,6,3.623744
0.75,1190475690,579,45,174,10,7,3.8989952
0.75,1190462234,25,45,177,2,0,0.0
0.25,1190462343,109,45,177,3,1,1.0
0.75,1190462363,20,45,177,4,1,0.8
0.25,1190462541,178,45,177,5,2,1.64
0.75,1190462572,31,45,177,6,2,1.312
0.25,1190462931,359,45,177,7,3,2.0496
0.75,1190462941,10,45,177,8,3,1.63968
0.75,1190463338,397,45,177,9,4,2.311744
0.75,1190474657,11319,45,177,10,5,2.8493952
0.75,1190475098,441,45,177,11,6,3.27951616
0.75,1190475654,556,45,177,12,7,3.623612928
0.75,1190462226,23,45,176,2,0,0.0
0.75,1190462322,96,45,176,3,1,1.0
0.75,1190462514,192,45,176,4,2,1.8
0.75,1190462796,282,45,176,5,3,2.44
0.75,1190463239,443,45,176,6,4,2.952
0.75,1190474630,11391,45,176,7,5,3.3616
0.75,1190475080,450,45,176,8,6,3.68928
0.75,1190475493,413,45,176,9,7,3.951424
0.75,1190476138,645,45,176,10,8,4.1611392
0.75,1190462316,103,45,175,2,1,1.0
0.75,1190462490,174,45,175,3,2,1.8
0.75,1190462779,289,45,175,4,3,2.44
0.75,1190463205,426,45,175,5,4,2.952
0.25,1190474607,11402,45,175,6,5,3.3616
0.75,1190474625,18,45,175,7,5,2.68928
0.75,1190475061,436,45,175,8,6,3.151424
0.75,1190475525,464,45,175,9,7,3.5211392
0.75,1190462330,100,45,178,2,1,1.0
0.75,1190462530,200,45,178,3,2,1.8
0.75,1190462811,281,45,178,4,3,2.44
0.75,1190463247,436,45,178,5,4,2.952
0.75,1190474616,11369,45,178,6,5,3.3616
0.75,1190475064,448,45,178,7,6,3.68928
0.75,1190475540,476,45,178,8,7,3.951424
0.75,1190462309,26,45,180,2,0,0.0
0.75,1190462437,128,45,180,3,1,1.0
0.75,1190462596,159,45,180,4,2,1.8
0.75,1190462933,337,45,180,5,3,2.44
0.75,1190463323,390,45,180,6,4,2.952
0.75,1190474651,11328,45,180,7,5,3.3616
0.75,1190475093,442,45,180,8,6,3.68928
0.75,1190475599,506,45,180,9,7,3.951424
0.75,1190462312,14,45,179,2,0,0.0
0.75,1190462440,128,45,179,3,1,1.0
0.75,1190462616,176,45,179,4,2,1.8
0.75,1190462948,332,45,179,5,3,2.44
0.75,1190463333,385,45,179,6,4,2.952
0.75,1190474653,11320,45,179,7,5,3.3616
0.75,1190475095,442,45,179,8,6,3.68928
0.75,1190475604,509,45,179,9,7,3.951424
0.75,1190462421,119,45,181,2,1,1.0
0.75,1190462577,156,45,181,3,2,1.8
0.75,1190462909,332,45,181,4,3,2.44
0.75,1190463274,365,45,181,5,4,2.952
0.75,1190474620,11346,45,181,6,5,3.3616
0.75,1190475083,463,45,181,7,6,3.68928
0.75,1190475551,468,45,181,8,7,3.951424
0.25,1190462401,24,45,182,2,0,0.0
0.75,1190462428,27,45,182,3,0,0.0
0.25,1190462525,97,45,182,4,1,1.0
0.75,1190462558,33,45,182,5,1,0.8
0.25,1190462749,191,45,182,6,2,1.64
0.25,1190462774,25,45,182,7,2,1.312
0.25,1190462788,14,45,182,8,2,1.0496
0.25,1190462799,11,45,182,9,2,0.83968
0.75,1190462816,17,45,182,10,2,0.671744
0.75,1190463123,307,45,182,11,3,1.5373952
0.25,1190463590,467,45,182,12,4,2.22991616
0.25,1190463619,29,45,182,13,4,1.783932928
0.25,1190463657,38,45,182,14,4,1.4271463424
0.25,1190463931,274,45,182,15,4,1.14171707392
0.75,1190463971,40,45,182,16,4,0.913373659136
0.25,1190474741,10770,45,182,17,5,1.73069892731
0.25,1190474786,45,45,182,18,5,1.38455914185
0.75,1190474798,12,45,182,19,5,1.10764731348
0.25,1190475317,519,45,182,20,6,1.88611785078
0.75,1190475335,18,45,182,21,6,1.50889428063
0.75,1190475904,569,45,182,22,7,2.2071154245
0.75,1190462407,17,45,183,2,0,0.0
0.75,1190462509,102,45,183,3,1,1.0
0.25,1190462722,213,45,183,4,2,1.8
0.75,1190462731,9,45,183,5,2,1.44
0.25,1190463005,274,45,183,6,3,2.152
0.75,1190463099,94,45,183,7,3,1.7216
0.25,1190463475,376,45,183,8,4,2.37728
0.75,1190463573,98,45,183,9,4,1.901824
0.75,1190474714,11141,45,183,10,5,2.5214592
0.75,1190475163,449,45,183,11,6,3.01716736
0.75,1190475778,615,45,183,12,7,3.413733888
0.75,1190462488,95,45,184,2,1,1.0
0.75,1190462658,170,45,184,3,2,1.8
0.75,1190462943,285,45,184,4,3,2.44
0.75,1190463283,340,45,184,5,4,2.952
0.75,1190474598,11315,45,184,6,5,3.3616
0.75,1190475056,458,45,184,7,6,3.68928
0.75,1190475543,487,45,184,8,7,3.951424
0.75,1190462518,16,45,185,2,0,0.0
0.75,1190462629,111,45,185,3,1,1.0
0.75,1190462894,265,45,185,4,2,1.8
0.25,1190463232,338,45,185,5,3,2.44
0.75,1190463242,10,45,185,6,3,1.952
0.25,1190463997,755,45,185,7,4,2.5616
0.25,1190464116,119,45,185,8,4,2.04928
0.75,1190464158,42,45,185,9,4,1.639424
0.25,1190474854,10696,45,185,10,5,2.3115392
0.75,1190474869,15,45,185,11,5,1.84923136
0.25,1190475410,541,45,185,12,6,2.479385088
0.25,1190475462,52,45,185,13,6,1.9835080704
0.25,1190475477,15,45,185,14,6,1.58680645632
0.25,1190475500,23,45,185,15,6,1.26944516506
0.25,1190475517,17,45,185,16,6,1.01555613204
0.75,1190475528,11,45,185,17,6,0.812444905636
0.25,1190475974,446,45,185,18,7,1.64995592451
0.25,1190476009,35,45,185,19,7,1.31996473961
0.25,1190476044,35,45,185,20,7,1.05597179169
0.25,1190476133,89,45,185,21,7,0.844777433348
0.75,1190476148,15,45,185,22,7,0.675821946679
0.75,1190462636,143,45,186,2,1,1.0
0.75,1190462808,172,45,186,3,2,1.8
0.75,1190463116,308,45,186,4,3,2.44
0.75,1190463580,464,45,186,5,4,2.952
0.75,1190474678,11098,45,186,6,5,3.3616
0.75,1190475114,436,45,186,7,6,3.68928
0.75,1190475675,561,45,186,8,7,3.951424
0.25,1190462610,25,45,190,2,0,0.0
0.75,1190462625,15,45,190,3,0,0.0
0.75,1190462736,111,45,190,4,1,1.0
0.75,1190462937,201,45,190,5,2,1.8
0.25,1190463271,334,45,190,6,3,2.44
0.75,1190463280,9,45,190,7,3,1.952
0.25,1190464082,802,45,190,8,4,2.5616
0.75,1190474576,10494,45,190,9,4,2.04928
0.25,1190474974,398,45,190,10,5,2.639424
0.25,1190475003,29,45,190,11,5,2.1115392
0.75,1190475049,46,45,190,12,5,1.68923136
0.25,1190475472,423,45,190,13,6,2.351385088
0.25,1190475490,18,45,190,14,6,1.8811080704
0.75,1190475503,13,45,190,15,6,1.50488645632
0.75,1190475965,462,45,190,16,7,2.20390916506
0.75,1190462739,126,45,187,2,1,1.0
0.75,1190462921,182,45,187,3,2,1.8
0.75,1190463207,286,45,187,4,3,2.44
0.75,1190463602,395,45,187,5,4,2.952
0.75,1190474704,11102,45,187,6,5,3.3616
0.25,1190475144,440,45,187,7,6,3.68928
0.75,1190475159,15,45,187,8,6,2.951424
0.75,1190475692,533,45,187,9,7,3.3611392
0.25,1190462710,14,45,191,2,0,0.0
0.75,1190462727,17,45,191,3,0,0.0
0.25,1190462845,118,45,191,4,1,1.0
0.25,1190462882,37,45,191,5,1,0.8
0.75,1190462898,16,45,191,6,1,0.64
0.25,1190463153,255,45,191,7,2,1.512
0.75,1190463188,35,45,191,8,2,1.2096
0.75,1190463568,380,45,191,9,3,1.96768
0.75,1190474648,11080,45,191,10,4,2.574144
0.75,1190475090,442,45,191,11,5,3.0593152
0.75,1190475577,487,45,191,12,6,3.44745216
0.75,1190462792,94,45,188,2,1,1.0
0.75,1190462957,165,45,188,3,2,1.8
0.25,1190463264,307,45,188,4,3,2.44
0.75,1190463277,13,45,188,5,3,1.952
0.75,1190464028,751,45,188,6,4,2.5616
0.25,1190474532,10504,45,188,7,5,3.04928
0.25,1190474811,279,45,188,8,5,2.439424
0.75,1190474835,24,45,188,9,5,1.9515392
0.75,1190475329,494,45,188,10,6,2.56123136
0.25,1190475862,533,45,188,11,7,3.048985088
0.75,1190475896,34,45,188,12,7,2.4391880704
0.75,1190462724,20,45,192,2,0,0.0
0.25,1190462833,109,45,192,3,1,1.0
0.75,1190462873,40,45,192,4,1,0.8
0.75,1190463193,320,45,192,5,2,1.64
0.25,1190463502,309,45,192,6,3,2.312
0.75,1190463560,58,45,192,7,3,1.8496
0.75,1190474640,11080,45,192,8,4,2.47968
0.75,1190475086,446,45,192,9,5,2.983744
0.75,1190475548,462,45,192,10,6,3.3869952
0.75,1190476177,629,45,192,11,7,3.70959616
0.25,1190462890,20,45,189,2,0,0.0
0.75,1190462904,14,45,189,3,0,0.0
0.75,1190463079,175,45,189,4,1,1.0
0.25,1190463291,212,45,189,5,2,1.8
0.75,1190463328,37,45,189,6,2,1.44
0.25,1190463805,477,45,189,7,3,2.152
0.25,1190463835,30,45,189,8,3,1.7216
0.25,1190463878,43,45,189,9,3,1.37728
0.25,1190463914,36,45,189,10,3,1.101824
0.25,1190463943,29,45,189,11,3,0.8814592
0.75,1190463985,42,45,189,12,3,0.70516736
0.25,1190474727,10742,45,189,13,4,1.564133888
0.25,1190474778,51,45,189,14,4,1.2513071104
0.75,1190474794,16,45,189,15,4,1.00104568832
0.25,1190475192,398,45,189,16,5,1.80083655066
0.25,1190475248,56,45,189,17,5,1.44066924052
0.25,1190475282,34,45,189,18,5,1.15253539242
0.75,1190475305,23,45,189,19,5,0.922028313936
0.25,1190475791,486,45,189,20,6,1.73762265115
0.25,1190475819,28,45,189,21,6,1.39009812092
0.75,1190475848,29,45,189,22,6,1.11207849674
0.25,1190463038,51,45,194,2,0,0.0
0.25,1190463090,52,45,194,3,0,0.0
0.25,1190463113,23,45,194,4,0,0.0
0.25,1190463146,33,45,194,5,0,0.0
0.75,1190463181,35,45,194,6,0,0.0
0.25,1190463320,139,45,194,7,1,1.0
0.75,1190463331,11,45,194,8,1,0.8
0.25,1190463611,280,45,194,9,2,1.64
0.25,1190463638,27,45,194,10,2,1.312
0.25,1190463673,35,45,194,11,2,1.0496
0.25,1190463699,26,45,194,12,2,0.83968
0.25,1190463742,43,45,194,13,2,0.671744
0.25,1190463762,20,45,194,14,2,0.5373952
0.25,1190463790,28,45,194,15,2,0.42991616
0.25,1190463821,31,45,194,16,2,0.343932928
0.25,1190463868,47,45,194,17,2,0.2751463424
0.75,1190463904,36,45,194,18,2,0.22011707392
0.25,1190474666,10762,45,194,19,3,1.17609365914
0.25,1190474702,36,45,194,20,3,0.940874927309
0.75,1190474720,18,45,194,21,3,0.752699941847
0.25,1190475104,384,45,194,22,4,1.60215995348
0.25,1190475121,17,45,194,23,4,1.28172796278
0.25,1190475150,29,45,194,24,4,1.02538237023
0.75,1190475167,17,45,194,25,4,0.820305896181
0.75,1190475650,483,45,194,26,5,1.65624471694
0.25,1190463073,50,45,193,2,0,0.0
0.75,1190463094,21,45,193,3,0,0.0
0.75,1190463235,141,45,193,4,1,1.0
0.75,1190463479,244,45,193,5,2,1.8
0.25,1190464033,554,45,193,6,3,2.44
0.75,1190464062,29,45,193,7,3,1.952
0.25,1190474802,10740,45,193,8,4,2.5616
0.25,1190474821,19,45,193,9,4,2.04928
0.75,1190474845,24,45,193,10,4,1.639424
0.75,1190475340,495,45,193,11,5,2.3115392
0.75,1190475808,468,45,193,12,6,2.84923136
0.75,1190463401,18,45,195,2,0,0.0
0.25,1190463507,106,45,195,3,1,1.0
0.75,1190463532,25,45,195,4,1,0.8
0.25,1190463749,217,45,195,5,2,1.64
0.75,1190463771,22,45,195,6,2,1.312
0.75,1190474564,10793,45,195,7,3,2.0496
0.25,1190474962,398,45,195,8,4,2.63968
0.75,1190474978,16,45,195,9,4,2.111744
0.75,1190475465,487,45,195,10,5,2.6893952
0.75,1190475911,446,45,195,11,6,3.15151616
0.75,1190463578,186,45,196,2,1,1.0
0.75,1190463745,167,45,196,3,2,1.8
0.75,1190474595,10850,45,196,4,3,2.44
0.75,1190474861,266,45,196,5,4,2.952
0.75,1190475287,426,45,196,6,5,3.3616
0.75,1190475773,486,45,196,7,6,3.68928
0.75,1190463436,19,45,198,2,0,0.0
0.75,1190463558,122,45,198,3,1,1.0
0.25,1190463776,218,45,198,4,2,1.8
0.75,1190463815,39,45,198,5,2,1.44
0.75,1190474567,10752,45,198,6,3,2.152
0.75,1190474953,386,45,198,7,4,2.7216
0.75,1190475448,495,45,198,8,5,3.17728
0.75,1190475907,459,45,198,9,6,3.541824
0.25,1190463452,19,45,197,2,0,0.0
0.25,1190463488,36,45,197,3,0,0.0
0.25,1190463518,30,45,197,4,0,0.0
0.25,1190463555,37,45,197,5,0,0.0
0.75,1190463564,9,45,197,6,0,0.0
0.75,1190463722,158,45,197,7,1,1.0
0.25,1190464018,296,45,197,8,2,1.8
0.25,1190464042,24,45,197,9,2,1.44
0.25,1190464070,28,45,197,10,2,1.152
0.25,1190464111,41,45,197,11,2,0.9216
0.25,1190464131,20,45,197,12,2,0.73728
0.25,1190464181,50,45,197,13,2,0.589824
0.25,1190474560,10379,45,197,14,2,0.4718592
0.75,1190474572,12,45,197,15,2,0.37748736
0.25,1190474898,326,45,197,16,3,1.301989888
0.25,1190474926,28,45,197,17,3,1.0415919104
0.25,1190474948,22,45,197,18,3,0.83327352832
0.75,1190474968,20,45,197,19,3,0.666618822656
0.25,1190475374,406,45,197,20,4,1.53329505812
0.25,1190475414,40,45,197,21,4,1.2266360465
0.25,1190475440,26,45,197,22,4,0.9813088372
0.75,1190475451,11,45,197,23,4,0.78504706976
0.25,1190475853,402,45,197,24,5,1.62803765581
0.25,1190475888,35,45,197,25,5,1.30243012465
0.75,1190475899,11,45,197,26,5,1.04194409972
0.75,1190463527,87,45,199,2,1,1.0
0.75,1190463726,199,45,199,3,2,1.8
0.75,1190464057,331,45,199,4,3,2.44
0.25,1190474764,10707,45,199,5,4,2.952
0.75,1190474789,25,45,199,6,4,2.3616
0.25,1190475171,382,45,199,7,5,2.88928
0.75,1190475225,54,45,199,8,5,2.311424
0.75,1190475685,460,45,199,9,6,2.8491392
0.25,1190463685,23,45,200,2,0,0.0
0.25,1190463712,27,45,200,3,0,0.0
0.75,1190463730,18,45,200,4,0,0.0
0.25,1190463842,112,45,200,5,1,1.0
0.25,1190463901,59,45,200,6,1,0.8
0.25,1190463922,21,45,200,7,1,0.64
0.75,1190463966,44,45,200,8,1,0.512
0.25,1190464147,181,45,200,9,2,1.4096
0.75,1190474538,10391,45,200,10,2,1.12768
0.25,1190474842,304,45,200,11,3,1.902144
0.75,1190474857,15,45,200,12,3,1.5217152
0.25,1190475215,358,45,200,13,4,2.21737216
0.25,1190475253,38,45,200,14,4,1.773897728
0.25,1190475291,38,45,200,15,4,1.4191181824
0.75,1190475320,29,45,200,16,4,1.13529454592
0.75,1190475752,432,45,200,17,5,1.90823563674
0.75,1190474942,20,45,202,2,0,0.0
0.75,1190475034,92,45,202,3,1,1.0
0.75,1190475210,176,45,202,4,2,1.8
0.75,1190475430,220,45,202,5,3,2.44
0.75,1190475714,284,45,202,6,4,2.952
0.75,1190476126,412,45,202,7,5,3.3616
0.75,1190474997,61,45,201,2,1,1.0
0.75,1190475147,150,45,201,3,2,1.8
0.75,1190475423,276,45,201,4,3,2.44
0.75,1190475673,250,45,201,5,4,2.952
0.75,1190476114,441,45,201,6,5,3.3616
0.75,1190475445,58,45,203,2,1,1.0
0.75,1190475561,116,45,203,3,2,1.8
0.25,1190475735,174,45,203,4,3,2.44
0.75,1190475757,22,45,203,5,3,1.952
0.25,1190475993,236,45,203,6,4,2.5616
0.25,1190476033,40,45,203,7,4,2.04928
0.25,1190476069,36,45,203,8,4,1.639424
0.75,1190476100,31,45,203,9,4,1.3115392
0.75,1190475596,51,45,204,2,1,1.0
0.75,1190475687,91,45,204,3,2,1.8
0.75,1190475837,150,45,204,4,3,2.44
0.75,1190476046,209,45,204,5,4,2.952
0.75,1190475629,55,45,205,2,1,1.0
0.75,1190475728,99,45,205,3,2,1.8
0.75,1190475892,164,45,205,4,3,2.44
0.75,1190476110,218,45,205,5,4,2.952
0.75,1190475601,7,45,206,2,0,0.0
0.75,1190475680,79,45,206,3,1,1.0
0.75,1190475784,104,45,206,4,2,1.8
0.75,1190475967,183,45,206,5,3,2.44
0.75,1190475682,50,45,207,2,1,1.0
0.75,1190475781,99,45,207,3,2,1.8
0.75,1190475943,162,45,207,4,3,2.44
0.75,1190476142,199,45,207,5,4,2.952
0.75,1190475670,25,45,208,2,0,0.0
0.75,1190475705,35,45,208,3,1,1.0
0.75,1190475803,98,45,208,4,2,1.8
0.75,1190475958,155,45,208,5,3,2.44
0.25,1190476162,204,45,208,6,4,2.952
0.25,1190475746,23,45,209,2,0,0.0
0.75,1190475769,23,45,209,3,0,0.0
0.75,1190475834,65,45,209,4,1,1.0
0.75,1190475929,95,45,209,5,2,1.8
0.75,1190476097,168,45,209,6,3,2.44
0.75,1190475985,51,45,210,2,1,1.0
0.75,1190476088,103,45,210,3,2,1.8
0.75,1190476180,92,45,210,4,3,2.44
0.75,1190475954,13,45,211,2,0,0.0
0.75,1190476024,70,45,211,3,1,1.0
0.75,1190476120,96,45,211,4,2,1.8
0.75,1190476017,55,45,212,2,1,1.0
0.75,1190476105,88,45,212,3,2,1.8
0.75,1190538231,374,46,172,2,2,1.8
0.75,1190538640,409,46,172,3,3,2.44
0.75,1190539015,375,46,172,4,4,2.952
0.75,1190539439,424,46,172,5,5,3.3616
0.75,1190539864,425,46,172,6,6,3.68928
0.75,1190540275,411,46,172,7,7,3.951424
0.75,1190540693,418,46,172,8,8,4.1611392
0.75,1190537322,149,46,173,2,1,1.0
0.75,1190537831,509,46,173,3,2,1.8
0.75,1190538194,363,46,173,4,3,2.44
0.75,1190538498,304,46,173,5,4,2.952
0.75,1190538913,415,46,173,6,5,3.3616
0.75,1190539365,452,46,173,7,6,3.68928
0.75,1190539793,428,46,173,8,7,3.951424
0.75,1190540176,383,46,173,9,8,4.1611392
0.75,1190540622,446,46,173,10,9,4.32891136
0.75,1190537396,229,46,174,2,1,1.0
0.75,1190537842,446,46,174,3,2,1.8
0.75,1190538191,349,46,174,4,3,2.44
0.75,1190538534,343,46,174,5,4,2.952
0.75,1190538938,404,46,174,6,5,3.3616
0.75,1190539371,433,46,174,7,6,3.68928
0.75,1190539802,431,46,174,8,7,3.951424
0.75,1190540220,418,46,174,9,8,4.1611392
0.75,1190540634,414,46,174,10,9,4.32891136
0.75,1190537885,15,46,176,2,1,0.8
0.75,1190538241,356,46,176,3,2,1.64
0.75,1190538810,569,46,176,4,3,2.312
0.75,1190539259,449,46,176,5,4,2.8496
0.75,1190539592,333,46,176,6,5,3.27968
0.75,1190539960,368,46,176,7,6,3.623744
0.75,1190540363,403,46,176,8,7,3.8989952
0.75,1190540764,401,46,176,9,8,4.11919616
0.75,1190537305,105,46,175,2,1,1.0
0.25,1190537775,470,46,175,3,2,1.8
0.25,1190537800,25,46,175,4,2,1.44
0.75,1190537816,16,46,175,5,2,1.152
0.25,1190538026,210,46,175,6,3,1.9216
0.25,1190538060,34,46,175,7,3,1.53728
0.25,1190538083,23,46,175,8,3,1.229824
0.25,1190538102,19,46,175,9,3,0.9838592
0.25,1190538122,20,46,175,10,3,0.78708736
0.25,1190538147,25,46,175,11,3,0.629669888
0.75,1190538184,37,46,175,12,3,0.5037359104
0.75,1190538483,299,46,175,13,4,1.40298872832
0.75,1190538895,412,46,175,14,5,2.12239098266
0.75,1190539320,425,46,175,15,6,2.69791278612
0.75,1190539724,404,46,175,16,7,3.1583302289
0.75,1190540158,434,46,175,17,8,3.52666418312
0.75,1190540611,453,46,175,18,9,3.8213313465
0.75,1190538238,376,46,178,2,2,1.8
0.75,1190538788,550,46,178,3,3,2.44
0.75,1190539124,336,46,178,4,4,2.952
0.75,1190539487,363,46,178,5,5,3.3616
0.75,1190539921,434,46,178,6,6,3.68928
0.75,1190540342,421,46,178,7,7,3.951424
0.75,1190540712,370,46,178,8,8,4.1611392
0.25,1190537256,50,46,177,2,0,0.0
0.25,1190537275,19,46,177,3,0,0.0
0.25,1190537296,21,46,177,4,0,0.0
0.25,1190537312,16,46,177,5,0,0.0
0.25,1190537330,18,46,177,6,0,0.0
0.25,1190537359,29,46,177,7,0,0.0
0.75,1190537381,22,46,177,8,0,0.0
